,Studio Code,Purchase Date,Invoice ID,Client ID,First Name,Last Name,Email,Phone #,Therapy Category,Business Category,Item,Sales Rep,Autopay Status,Quantity,Tax Amount,Discount,Credit Used,Unnamed: 17
351,SAMPLE,12/1/2023,31489216,1357353,Joyce,Nguyen,longkrista@example.net,6876848219,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$40.00,0,$24.00
352,SAMPLE,12/1/2023,31489216,564100,Brittany,Ayala,melissa50@example.net,3925922162,Memberships,Membership,Level Up Membership,,In Studio Purchase,1,$0.00,$0.00,0,$199.00
353,SAMPLE,12/1/2023,31489587,232646,Kim,Brown,wisenoah@example.org,6632898357,Late Fees,Misc,Cancellation Fee,,In Studio Purchase,1,$0.00,$31.50,0,$0.00
354,SAMPLE,12/1/2023,31489587,808432,Joseph,Garcia,robert90@example.com,1902603530,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
355,SAMPLE,12/1/2023,31489786,1682856,Dorothy,Alvarez,thomasjay@example.org,9070916150,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
356,SAMPLE,12/2/2023,31491166,828922,Kathy,Taylor,davisolivia@example.com,8435047990,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
357,SAMPLE,12/2/2023,31491167,1032230,Shannon,Dean,okaiser@example.com,5686969149,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
358,SAMPLE,12/2/2023,31491168,332031,Joseph,Simmons,jamie24@example.org,9858946862,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
359,SAMPLE,12/2/2023,31491169,337734,Rachael,Woods,sabrinagarcia@example.com,9448322885,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
360,SAMPLE,12/2/2023,31491170,1742366,Dawn,Ward,cmichael@example.org,1197919108,Memberships,Membership,Core Membership,,Success,1,$0.00,$0.00,0,$279.00
361,SAMPLE,12/2/2023,31492697,2291368,Robert,Bruce,freemanyvonne@example.com,3857072256,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
362,SAMPLE,12/2/2023,31492697,537976,Ryan,Combs,jameskaiser@example.net,2520018909,IM Shots,Medical Services,IM Shot Toradol,,In Studio Purchase,1,$0.00,$0.00,0,$50.00
363,SAMPLE,12/2/2023,31492697,72077,Meagan,Mullins,donna38@example.org,5599827232,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
364,SAMPLE,12/2/2023,31492697,72607,Regina,Flores,hurleydeanna@example.com,4409502400,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
365,SAMPLE,12/2/2023,31492755,715589,Chase,Hall,antoniorivera@example.org,8624957285,IM Shots,Medical Services,IM Shot B12,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
366,SAMPLE,12/2/2023,31492755,1153227,Krystal,Wood,michael26@example.net,1338593694,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
367,SAMPLE,12/2/2023,31493119,1328333,Kelsey,Davis,boylejohnny@example.com,4991005435,Memberships,Membership,Level Up Membership,,In Studio Purchase,1,$0.00,$0.00,0,$199.00
368,SAMPLE,12/2/2023,31493119,2251117,Karen,Jenkins,steven13@example.net,3551296563,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
369,SAMPLE,12/2/2023,31493466,171914,Ashlee,Romero,jacksonsarah@example.org,2969495898,IV Drips,Medical Services,NAD+ IV Drip Therapy 500mg,,In Studio Purchase,1,$0.00,$552.00,0,"$2,208.00"
370,SAMPLE,12/2/2023,31493678,999836,Pamela,Garcia,ernest70@example.com,7790007085,Cryoskin,Skin Health,Cryoskin Facial,,In Studio Purchase,1,$0.00,$49.00,0,$196.00
371,SAMPLE,12/2/2023,31494455,1459441,Pamela,Sutton,wmartinez@example.org,1778574973,IM Shots,Medical Services,IM Shot B-12 + B-complex,,In Studio Purchase,1,$0.00,$42.00,1,$0.00
372,SAMPLE,12/2/2023,31494455,1976626,Corey,Perez,timothynguyen@example.org,4339820770,IM Shots,Medical Services,Premium IM Shot | 5 Pack,,In Studio Purchase,1,$0.00,$68.00,0,$132.00
373,SAMPLE,12/2/2023,31494463,1256818,John,Andrews,davidroberson@example.com,4697570507,IV Drips,Medical Services,NAD+ IV Drip Therapy 750mg,,In Studio Purchase,1,$0.00,$941.00,1,$0.00
374,SAMPLE,12/2/2023,31494469,2241214,Colleen,Daniels,ernestadams@example.net,2748432186,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
375,SAMPLE,12/2/2023,31494700,598365,Jeffrey,Medina,bmitchell@example.com,3774844237,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
376,SAMPLE,12/2/2023,31494940,798545,Andrew,Fields,stephanie87@example.org,2536817338,Core,Core Services,Core Service | 10 Pack,,In Studio Purchase,1,$0.00,$220.00,0,$234.00
377,SAMPLE,12/2/2023,31495046,2372618,Jared,Roy,summersawyer@example.com,8195870710,IV Drips,Medical Services,Base IV Drip | 5 Pack,,In Studio Purchase,1,$0.00,$156.75,0,$470.25
378,SAMPLE,12/2/2023,31495046,2049432,Rebecca,Holland,buckleyian@example.net,3119069420,IV Drips,Medical Services,Express Drip,,In Studio Purchase,1,$0.00,$98.00,0,$0.00
379,SAMPLE,12/2/2023,31495129,2114552,Daniel,Hicks,feliciasantiago@example.org,8874331439,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$81.00,0,$99.00
380,SAMPLE,12/2/2023,31495129,2012942,Scott,Robertson,kstevens@example.com,2546770219,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
381,SAMPLE,12/2/2023,31495183,1600242,Harold,Smith,santanamelissa@example.com,1899198808,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$81.00,0,$99.00
382,SAMPLE,12/2/2023,31495183,172020,Benjamin,Golden,matthewwhitaker@example.com,3402448443,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
383,SAMPLE,12/2/2023,31495229,513631,Bruce,Marsh,ggregory@example.com,8377148154,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
384,SAMPLE,12/2/2023,31495229,50839,Kathy,Williams,elizabeth75@example.net,2637659753,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
385,SAMPLE,12/2/2023,31495483,2149165,Crystal,Thomas,timothymontgomery@example.net,3561403897,IV Drips,Medical Services,Recharge,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
386,SAMPLE,12/2/2023,31495483,1986499,Shelly,Clark,kwarren@example.net,4053732563,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
387,SAMPLE,12/2/2023,31495483,1715555,Ricardo,Green,wmiller@example.com,1161400679,IV Ingredients,Medical Services,Proline,,In Studio Purchase,1,$0.00,$2.60,0,$23.40
388,SAMPLE,12/2/2023,31495483,852837,Jason,Moreno,chadreese@example.net,6123442243,IV Ingredients,Medical Services,Taurine,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
389,SAMPLE,12/2/2023,31495483,1463156,John,Bailey,tanyaallen@example.com,7231652695,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$32.00,0,$0.00
390,SAMPLE,12/2/2023,31495553,2118949,Kenneth,Hart,john92@example.com,3473401834,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$100.00,0,$80.00
391,SAMPLE,12/2/2023,31495553,52067,Sean,Wilson,csilva@example.org,5377461640,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$20.00,0,$30.00
392,SAMPLE,12/2/2023,31495553,1534713,Kevin,Walters,creed@example.net,6671426983,IV Ingredients,Medical Services,B12,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
393,SAMPLE,12/2/2023,31495553,983817,Peter,Guzman,mccartyricky@example.com,6493761586,IV Ingredients,Medical Services,Taurine,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
394,SAMPLE,12/2/2023,31495593,264080,Darlene,Jones,hillnicholas@example.net,7598536157,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
395,SAMPLE,12/2/2023,31495628,252784,Justin,Hill,emack@example.net,3144027559,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
396,SAMPLE,12/2/2023,31495628,2014453,Brittany,Taylor,julie36@example.net,2292093181,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
397,SAMPLE,12/2/2023,31495761,497477,Jason,Wagner,mbray@example.com,8507835952,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$81.00,0,$99.00
398,SAMPLE,12/2/2023,31495882,1924685,Krystal,Berry,morenocatherine@example.com,3030946448,mHbOT,Medical Services,mHbOT | 90 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
399,SAMPLE,12/2/2023,31495886,82724,Thomas,Spence,skelley@example.net,5738091173,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
400,SAMPLE,12/2/2023,31495886,1892851,Faith,Mckay,xwaters@example.net,9548654786,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
401,SAMPLE,12/2/2023,31495886,726360,Greg,Mills,jade43@example.net,2653023680,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
402,SAMPLE,12/2/2023,31495886,87579,Heather,Adams,scottsimpson@example.org,6517348188,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
403,SAMPLE,12/2/2023,31496040,2033216,Erin,Aguilar,collinsdana@example.com,1225239805,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
404,SAMPLE,12/2/2023,31496080,760,Mary,Martinez,gwiley@example.com,4088155198,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
405,SAMPLE,12/2/2023,31496080,261056,Monique,Carson,jack47@example.net,3858394400,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
406,SAMPLE,12/2/2023,31496138,5728,Paul,Malone,dmoore@example.org,5685518705,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
407,SAMPLE,12/2/2023,31496538,1119895,Cheyenne,Jones,sharon25@example.net,2554699666,Circadia,Skin Health,Circadia Oxygen Facial,,In Studio Purchase,1,$0.00,$175.00,1,$0.00
408,SAMPLE,12/2/2023,31496565,591102,Tiffany,Hunt,briankelley@example.com,4597779114,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,0,$0.00
409,SAMPLE,12/2/2023,31496659,916127,Calvin,Hendricks,maxroberts@example.com,8318022276,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
410,SAMPLE,12/2/2023,31496659,458636,Michael,Le,mcdanieljeffrey@example.net,2098135984,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
411,SAMPLE,12/2/2023,31496687,1243096,Eric,Russo,jasongonzalez@example.net,1827471919,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
412,SAMPLE,12/2/2023,31497324,208121,Margaret,Woods,suzannechung@example.org,9201836831,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
413,SAMPLE,12/2/2023,31497324,1908313,Nicole,Wade,caseybernard@example.org,7717405534,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
414,SAMPLE,12/2/2023,31497331,1518577,Caitlyn,Williams,carsonallison@example.net,2414906505,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
415,SAMPLE,12/2/2023,31497331,776190,Tanya,Carter,marissa63@example.org,9010740283,IV Drips,Medical Services,Recovery,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
416,SAMPLE,12/2/2023,31497331,343481,Amber,Huff,harriskimberly@example.org,1710474248,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
417,SAMPLE,12/2/2023,31497331,2266697,Joseph,Brown,vjohnson@example.org,2900017461,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
418,SAMPLE,12/2/2023,31497389,266819,Diane,Anderson,charles67@example.com,7250741200,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
419,SAMPLE,12/2/2023,31497389,239407,Zachary,Thornton,steven09@example.net,4537461791,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$26.00,1,$0.00
420,SAMPLE,12/2/2023,31497389,691510,Katherine,Lee,arnoldtammy@example.org,2436485102,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$21.00,1,$0.00
421,SAMPLE,12/2/2023,31497389,1224027,Maria,Powers,millerharold@example.com,6504805840,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
422,SAMPLE,12/2/2023,31497389,404293,John,Chavez,jonesmatthew@example.net,1372489624,IV Ingredients,Medical Services,Trace Elements,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
423,SAMPLE,12/2/2023,31497402,120306,Robert,Chaney,gomezcorey@example.net,8520372350,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
424,SAMPLE,12/2/2023,31497402,1293799,Patricia,Valdez,leeanthony@example.com,7141739018,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
425,SAMPLE,12/2/2023,31497402,1115661,Luis,Brooks,chill@example.net,3005827804,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
426,SAMPLE,12/2/2023,31497526,1153299,Jacqueline,Boone,jacquelinejennings@example.com,6997547847,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
427,SAMPLE,12/2/2023,31497526,1247407,Heather,Wright,chavezbrad@example.net,9549553718,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
428,SAMPLE,12/2/2023,31497526,1664217,Cory,Allen,amandaramos@example.com,8186057839,mHbOT,Medical Services,mHbOT | 60 min | 5 Pack,,In Studio Purchase,1,$0.00,$128.00,0,$300.00
429,SAMPLE,12/2/2023,31497608,1432278,Veronica,Smith,adam16@example.org,4482550136,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
430,SAMPLE,12/2/2023,31497608,418927,Mitchell,Morris,hannahnewman@example.org,5883900964,IV Drips,Medical Services,Amplified Beauty,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
431,SAMPLE,12/2/2023,31497608,2086275,Olivia,Johns,hollypatterson@example.net,9044184815,IV Ingredients,Medical Services,L-Carnitine,,In Studio Purchase,1,$0.00,$0.00,0,$58.00
432,SAMPLE,12/2/2023,31497608,913662,Ashley,Barnett,sarahcantu@example.com,4314084779,IV Ingredients,Medical Services,Taurine,,In Studio Purchase,1,$0.00,$0.00,0,$21.00
433,SAMPLE,12/2/2023,31497608,330778,Kelly,Miller,jeffrey58@example.net,7969044061,IV Ingredients,Medical Services,Trace Elements,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
434,SAMPLE,12/2/2023,31497734,618258,Sharon,Schultz,christian10@example.net,3676147641,IM Shots,Medical Services,IM Shot Tri-Immune,,In Studio Purchase,1,$0.00,$2.00,0,$30.00
435,SAMPLE,12/2/2023,31497734,794783,Amber,Williams,william47@example.net,3925707963,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
436,SAMPLE,12/2/2023,31497734,1624697,Ashley,Flowers,reillykelly@example.net,3409620159,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
437,SAMPLE,12/2/2023,31497805,1900917,Danielle,Gould,francisco80@example.net,4029805086,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
438,SAMPLE,12/2/2023,31497805,149147,Kristina,Goodman,turnerkenneth@example.com,8966765641,Memberships,Membership,Level Up Membership,,In Studio Purchase,1,$0.00,$0.00,0,$199.00
439,SAMPLE,12/2/2023,31497805,2282808,Andrew,Randall,peterpeterson@example.net,7070000904,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,0,$0.00
440,SAMPLE,12/2/2023,31497815,866573,George,Evans,ashley50@example.com,2137154776,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
441,SAMPLE,12/2/2023,31497815,2038624,Amy,Davis,harry16@example.net,7988600345,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
442,SAMPLE,12/2/2023,31497822,2357957,Todd,Jones,ywatkins@example.net,6059101846,mHbOT,Medical Services,mHbOT | 90 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
443,SAMPLE,12/2/2023,31497830,283950,Amber,Casey,franklin25@example.net,1011770701,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
444,SAMPLE,12/2/2023,31497834,832399,Michelle,Alvarez,alexis76@example.com,9068993129,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
445,SAMPLE,12/3/2023,31499121,212526,Shannon,Miller,franklee@example.org,3421080171,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
446,SAMPLE,12/3/2023,31499122,562789,William,Wilkinson,rhonda31@example.com,1931165708,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
447,SAMPLE,12/3/2023,31499123,886827,Jason,Ruiz,sarah86@example.net,2465642547,Memberships,Membership,Restore Membership - Couples,,Success,1,$0.00,$0.00,0,$139.00
448,SAMPLE,12/3/2023,31499124,63756,Oscar,Clark,alexandria67@example.com,1519412594,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
449,SAMPLE,12/3/2023,31499125,1391500,Edgar,Jackson,randolphcarolyn@example.org,8474265368,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
450,SAMPLE,12/3/2023,31499126,1415123,Stacy,Maynard,zfoster@example.org,7230440323,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
451,SAMPLE,12/3/2023,31499127,1061317,Taylor,Fisher,hpayne@example.com,5557309459,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
452,SAMPLE,12/3/2023,31499128,42001,Erik,Lee,rhudson@example.org,4619800417,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
453,SAMPLE,12/3/2023,31499129,2333092,Paul,Ortiz,browntimothy@example.com,3929105468,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
454,SAMPLE,12/3/2023,31499130,750020,Brianna,Flores,tony44@example.net,3712062852,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
455,SAMPLE,12/3/2023,31500565,1865162,Fernando,Hammond,corey52@example.com,3752696705,IV Drips,Medical Services,Recovery,,In Studio Purchase,1,$0.00,$0.00,0,$180.00
456,SAMPLE,12/3/2023,31500565,1318702,Lori,Anderson,hughesjennifer@example.net,8044811856,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
457,SAMPLE,12/3/2023,31500565,725879,Jerry,Mitchell,maria26@example.org,9115038321,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
458,SAMPLE,12/3/2023,31500738,1029303,Danielle,Morris,sherriburns@example.net,9950886028,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
459,SAMPLE,12/3/2023,31500769,1510644,Jose,Garcia,josebaker@example.net,3064128789,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,0,$0.00
460,SAMPLE,12/3/2023,31500769,268,Daniel,Thompson,smithshannon@example.com,1878407976,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
461,SAMPLE,12/3/2023,31500769,1633244,John,Campbell,molly57@example.net,2535512441,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
462,SAMPLE,12/3/2023,31500777,1900570,Denise,Turner,jkelly@example.net,6568470623,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$264.00,8,$0.00
463,SAMPLE,12/3/2023,31500777,2369323,Curtis,Wilson,josephcarlson@example.com,8818999335,IV Ingredients,Medical Services,B12,,In Studio Purchase,1,$0.00,$0.00,0,$21.00
464,SAMPLE,12/3/2023,31500777,805927,Whitney,Phillips,mmoore@example.org,8130492719,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$32.00
465,SAMPLE,12/3/2023,31500777,776859,Mark,Carter,christinastokes@example.com,7759641314,IV Ingredients,Medical Services,Trace Elements,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
466,SAMPLE,12/3/2023,31500777,421840,Philip,Moore,kellyyoung@example.org,2186524651,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$26.00
467,SAMPLE,12/3/2023,31500784,1995025,Monique,Martin,mnichols@example.net,2131148088,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,0,$0.00
468,SAMPLE,12/3/2023,31500784,837412,Travis,Burnett,brendan92@example.com,5772096750,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
469,SAMPLE,12/3/2023,31500784,523125,Sylvia,Cisneros,wcollins@example.org,1796271970,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
470,SAMPLE,12/3/2023,31501060,1392576,Chris,Woods,wallaceelizabeth@example.com,9367619014,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
471,SAMPLE,12/3/2023,31501060,232250,Anna,Blackburn,danny55@example.net,9456470993,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
472,SAMPLE,12/3/2023,31501065,2247146,Tiffany,Bradford,hansenrobert@example.org,1913961451,IV Drips,Medical Services,NAD+ IV Drip Therapy 750mg,,In Studio Purchase,1,$0.00,$941.00,1,$0.00
473,SAMPLE,12/3/2023,31501084,1179928,Jennifer,Foster,edwinjames@example.net,9206988976,IM Shots,Medical Services,Semaglutide Injection,,In Studio Purchase,1,$0.00,$0.00,1,$0.00
474,SAMPLE,12/3/2023,31501084,1119307,Stacy,Stewart,thompsoneric@example.org,9636719536,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
475,SAMPLE,12/3/2023,31501084,2346020,Crystal,Moore,janetlee@example.net,5356657815,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
476,SAMPLE,12/3/2023,31501123,458449,Christopher,Estrada,ratkins@example.com,7683475418,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$180.00,1,$0.00
477,SAMPLE,12/3/2023,31501598,174409,Daniel,Ramos,lopezgeorge@example.com,7040480628,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
478,SAMPLE,12/3/2023,31501598,2180021,Brady,Jimenez,taylorjacqueline@example.com,6335165876,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
479,SAMPLE,12/3/2023,31501838,972558,Scott,Davis,michael92@example.com,4062373007,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
480,SAMPLE,12/3/2023,31502529,641317,Shane,Sanders,shanewilson@example.org,6906592652,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
481,SAMPLE,12/3/2023,31502529,1129206,Autumn,Phelps,cohenhaley@example.com,7914161878,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
482,SAMPLE,12/3/2023,31502529,704568,Anthony,Hardy,xwilliams@example.org,5000333624,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
483,SAMPLE,12/3/2023,31502538,163736,David,Alexander,casecurtis@example.com,8593637271,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
484,SAMPLE,12/3/2023,31502565,87997,Michael,Casey,nathanjones@example.org,1617836903,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$48.00,0,$132.00
485,SAMPLE,12/3/2023,31502565,1514606,David,Pena,kleinangela@example.org,4038736191,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
486,SAMPLE,12/3/2023,31502565,1547615,Alan,Crawford,lozanosteven@example.com,5447512797,IV Ingredients,Medical Services,Toradol,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
487,SAMPLE,12/3/2023,31502586,212040,Kenneth,Black,griffinmelinda@example.com,6813599606,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
488,SAMPLE,12/3/2023,31502755,548234,Alan,Mullins,rclark@example.com,1768526698,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
489,SAMPLE,12/3/2023,31502755,1023229,Dustin,Anderson,williamspears@example.com,7316852042,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
490,SAMPLE,12/3/2023,31503121,614925,Luis,Walter,xpeters@example.net,9642436520,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
491,SAMPLE,12/3/2023,31503494,685131,Walter,Cole,alexrobertson@example.com,9149118806,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
492,SAMPLE,12/3/2023,31503494,544045,Randall,Peters,tylernunez@example.org,9844236046,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
493,SAMPLE,12/3/2023,31503598,1799210,Wendy,Chandler,jenniferramos@example.com,4129853236,IV Drips,Medical Services,Recharge,,In Studio Purchase,1,$0.00,$180.00,1,$0.00
494,SAMPLE,12/3/2023,31503598,2182879,Sandy,Walker,guerrerotanner@example.net,3636810054,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
495,SAMPLE,12/3/2023,31503598,1608750,Donald,Rice,dsantos@example.org,3123790639,IV Ingredients,Medical Services,Proline,,In Studio Purchase,1,$0.00,$34.00,1,$0.00
496,SAMPLE,12/3/2023,31503598,1915095,Madison,Shelton,fmontgomery@example.com,7780990445,IV Ingredients,Medical Services,Taurine,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
