,Studio Code,Purchase Date,Invoice ID,Client ID,First Name,Last Name,Email,Phone #,Therapy Category,Business Category,Item,Sales Rep,Autopay Status,Quantity,Tax Amount,Discount,Credit Used,Unnamed: 17
501,SAMPLE,12/3/2023,31503865,2392292,Amy,Mitchell,kstanton@example.com,2359864781,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$0.00,0,$24.00
502,SAMPLE,12/3/2023,31503865,1256172,Tamara,Daugherty,jessica78@example.net,3295764730,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
503,SAMPLE,12/3/2023,31503865,1191210,Joseph,Watson,hollyjimenez@example.org,9710504218,IV Ingredients,Medical Services,Taurine,,In Studio Purchase,1,$0.00,$0.00,0,$48.00
504,SAMPLE,12/3/2023,31503865,2279108,Joseph,Wright,manuel04@example.org,8003108991,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$34.00
505,SAMPLE,12/3/2023,31504047,761127,Tiffany,Blake,carl85@example.org,6406025115,IV Drips,Medical Services,High Dose Vitamin C 20g,,In Studio Purchase,1,$0.00,$180.00,1,$0.00
506,SAMPLE,12/3/2023,31504047,2172288,Beth,Russell,lewiscarl@example.net,2772068321,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$18.00,1,$0.00
507,SAMPLE,12/3/2023,31504047,2347087,Michael,Randall,dcastro@example.net,8819528214,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$79.00,3,$0.00
508,SAMPLE,12/3/2023,31504357,899520,Luke,Benjamin,stephenbyrd@example.com,7075935122,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
509,SAMPLE,12/3/2023,31504357,2021095,Julia,Brown,toddhannah@example.net,9777880281,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
510,SAMPLE,12/3/2023,31504373,653797,Nicole,Rivera,nanderson@example.com,2573734425,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
511,SAMPLE,12/3/2023,31504503,19323,Jerry,Harrison,rmoore@example.com,4566523200,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
512,SAMPLE,12/3/2023,31504503,291115,Lisa,Allison,pittmanstephen@example.net,7037035198,IV Drips,Medical Services,Recharge,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
513,SAMPLE,12/3/2023,31504503,1957789,Nathan,Martin,petermiles@example.com,6209827716,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$2.00,0,$30.00
514,SAMPLE,12/3/2023,31504503,106848,Kathryn,Hayes,riosjerry@example.net,1107599640,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
515,SAMPLE,12/3/2023,31504503,1132422,Faith,Blackwell,evansjack@example.com,5925451431,IV Ingredients,Medical Services,Proline,,In Studio Purchase,1,$0.00,$0.00,0,$18.00
516,SAMPLE,12/3/2023,31504503,1636404,Julia,Henderson,opope@example.org,2008059206,IV Ingredients,Medical Services,Taurine,,In Studio Purchase,1,$0.00,$26.00,0,$0.00
517,SAMPLE,12/3/2023,31504503,1166006,Rebecca,Kirby,kevinclark@example.com,4557395760,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$21.00
518,SAMPLE,12/4/2023,31505660,1005011,Joseph,Sullivan,fharris@example.net,2947264119,Memberships,Membership,Wellness Membership,,Success,1,$0.00,$0.00,0,$99.00
519,SAMPLE,12/4/2023,31505661,2021974,Tracy,Oneill,mooretiffany@example.com,6351697833,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
520,SAMPLE,12/4/2023,31505662,1667349,Jason,Nguyen,jennifer45@example.com,3451259644,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
521,SAMPLE,12/4/2023,31505663,1524943,Carla,Powell,kristen83@example.net,5545449847,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
522,SAMPLE,12/4/2023,31505664,2119952,Jessica,Lee,stacey47@example.org,5997612076,Memberships,Membership,Restore Membership,,Success,1,$0.00,$0.00,0,$63.20
523,SAMPLE,12/4/2023,31505665,1163222,Lisa,Hurley,hsmith@example.net,1768196923,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
524,SAMPLE,12/4/2023,31505666,218324,Leah,Jensen,william17@example.org,3890628069,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
525,SAMPLE,12/4/2023,31505667,322357,Richard,Smith,adrian96@example.org,1700306424,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$159.00
526,SAMPLE,12/4/2023,31505667,882349,Melissa,Hartman,juan68@example.net,6614275335,Refunds,Refunds,,,In Studio Purchase,1,$0.00,$0.00,0,-$159.00
527,SAMPLE,12/4/2023,31505668,1073811,Sheila,Butler,melissa16@example.com,6273130597,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$159.00
528,SAMPLE,12/4/2023,31507034,1058835,David,Baxter,charles44@example.org,8659131460,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
529,SAMPLE,12/4/2023,31507171,24853,Mark,Tucker,amberbowen@example.com,9134710252,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
530,SAMPLE,12/4/2023,31507283,1363996,Mark,Cross,martinjoshua@example.org,4165640775,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
531,SAMPLE,12/4/2023,31507357,208302,Faith,Clark,molson@example.com,8264209438,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
532,SAMPLE,12/4/2023,31507525,1792894,Robert,Kidd,ruizmarie@example.net,6010395939,IV Drips,Medical Services,High Dose Glutathione 1200mg,,In Studio Purchase,1,$0.00,$227.00,1,$0.00
533,SAMPLE,12/4/2023,31507525,1308910,Cory,Garcia,whouston@example.org,4782755048,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
534,SAMPLE,12/4/2023,31507525,1997332,William,Rangel,justinclarke@example.org,4287159024,IV Ingredients,Medical Services,Lysine,,In Studio Purchase,1,$0.00,$24.00,1,$0.00
535,SAMPLE,12/4/2023,31507525,937846,Jessica,Sims,martin54@example.org,9894579765,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$34.00,1,$0.00
536,SAMPLE,12/4/2023,31507658,1876500,Hayden,Shelton,amandaperry@example.net,1064222741,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
537,SAMPLE,12/4/2023,31507658,931776,Adrian,Williams,sarah70@example.net,8939018307,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
538,SAMPLE,12/4/2023,31507658,1050187,Amy,Gonzalez,nelsonmichael@example.com,5599481920,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
539,SAMPLE,12/4/2023,31507740,699331,Lindsey,Swanson,sherribrown@example.net,2927289349,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,0,$0.00
540,SAMPLE,12/4/2023,31507740,583762,Paul,Moss,tgarrett@example.net,7572893676,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
541,SAMPLE,12/4/2023,31507740,2039728,Clayton,Martinez,ronald10@example.com,2914860073,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,0,$0.00
542,SAMPLE,12/4/2023,31507857,1442483,Tony,Adams,patriciabell@example.net,3817438212,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$48.00,0,$132.00
543,SAMPLE,12/4/2023,31507857,2125776,Susan,Richardson,qdavis@example.com,3965602329,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
544,SAMPLE,12/4/2023,31507857,615513,Brian,Alvarez,dakota34@example.org,5468843586,IV Ingredients,Medical Services,Zofran,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
545,SAMPLE,12/4/2023,31507870,718067,Rebecca,Moran,carteraaron@example.net,7362087731,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
546,SAMPLE,12/4/2023,31507870,2079201,Nicholas,Jones,wagnerdanielle@example.org,7322426914,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
547,SAMPLE,12/4/2023,31507978,864201,Beth,Jones,pattersondavid@example.net,3919183173,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
548,SAMPLE,12/4/2023,31507978,2048604,Lindsey,Olson,ustrickland@example.net,3018435604,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$32.00,0,$0.00
549,SAMPLE,12/4/2023,31507978,2115822,Shane,Clark,hodgedenise@example.org,2804664433,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
550,SAMPLE,12/4/2023,31507978,114288,Shannon,Martin,christopherroberts@example.com,6012023439,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$26.00,0,$0.00
551,SAMPLE,12/4/2023,31507978,707277,James,Church,plee@example.org,1416832355,Memberships,Membership,Level Up Membership,,In Studio Purchase,1,$0.00,$0.00,0,$199.00
552,SAMPLE,12/4/2023,31508233,792479,Lisa,Sutton,davidramirez@example.net,7594199697,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
553,SAMPLE,12/4/2023,31508233,476629,Shelby,Clark,walshkimberly@example.net,6149836446,Cryoskin,Skin Health,Cryoskin Facial,,In Studio Purchase,1,$0.00,$175.00,1,$0.00
554,SAMPLE,12/4/2023,31508454,1560357,Jessica,Campbell,curryjames@example.net,3452579012,IV Drips,Medical Services,High Dose Vitamin C 20g,,In Studio Purchase,1,$0.00,$0.00,0,$252.00
555,SAMPLE,12/4/2023,31508690,667305,Susan,Moss,mccartyrobin@example.com,2518515835,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
556,SAMPLE,12/4/2023,31508970,482037,Christina,Beltran,logankramer@example.org,7445998957,IV Drips,Medical Services,Relax,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
557,SAMPLE,12/4/2023,31508970,337145,Brian,Oliver,denisegarza@example.net,5463560720,IV Ingredients,Medical Services,B6 (Pyridoxine),,In Studio Purchase,1,$0.00,$21.00,1,$0.00
558,SAMPLE,12/4/2023,31508970,76052,George,Kaiser,ericapalmer@example.org,9837474945,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$18.00,1,$0.00
559,SAMPLE,12/4/2023,31508970,855773,Michael,Cook,wwiggins@example.net,8526021952,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
560,SAMPLE,12/4/2023,31508970,211991,Karen,Walker,linda26@example.com,5526137638,IV Ingredients,Medical Services,Lysine,,In Studio Purchase,1,$0.00,$26.00,1,$0.00
561,SAMPLE,12/4/2023,31508970,840160,Rebecca,Miller,william80@example.com,1557421596,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
562,SAMPLE,12/4/2023,31508970,1108747,Joshua,Dean,mark61@example.org,7231226986,IV Ingredients,Medical Services,Proline,,In Studio Purchase,1,$0.00,$18.00,1,$0.00
563,SAMPLE,12/4/2023,31509152,2367357,Joseph,Campbell,katherine99@example.org,6003268643,IV Drips,Medical Services,NAD+ IV Drip Therapy 750mg,,In Studio Purchase,1,$0.00,$941.00,1,$0.00
564,SAMPLE,12/4/2023,31509267,2190052,Clayton,Gray,ggallegos@example.com,4888069090,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
565,SAMPLE,12/4/2023,31509708,2076638,Wayne,Rodriguez,qpowers@example.org,6209111899,Hydrafacial,Skin Health,Hydrafacial | Premium,,In Studio Purchase,1,$0.00,$200.00,1,$0.00
566,SAMPLE,12/4/2023,31509728,2252444,Cynthia,Brown,wellscrystal@example.org,6687363368,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
567,SAMPLE,12/4/2023,31510070,2170441,Christopher,Ball,ahebert@example.org,7729697272,Cryoskin,Skin Health,Cryoskin Slimming,,In Studio Purchase,1,$0.00,$275.00,1,$0.00
568,SAMPLE,12/4/2023,31510316,236447,Alyssa,Rosales,browningchristina@example.org,6658697715,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
569,SAMPLE,12/4/2023,31510354,1493450,Cheryl,Scott,vhuber@example.net,7978438650,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
570,SAMPLE,12/4/2023,31511045,1863211,Edgar,Jackson,jared84@example.net,3668958787,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
571,SAMPLE,12/4/2023,31511045,1211586,Nicole,Rogers,deniseperry@example.net,6177986773,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
572,SAMPLE,12/4/2023,31511045,163176,Sherry,Jones,mcintyrebrian@example.com,7654948530,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
573,SAMPLE,12/4/2023,31511061,1077657,Carla,Spears,anna81@example.net,7678394561,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
574,SAMPLE,12/4/2023,31511130,1952046,Jeff,Pope,james10@example.org,5347956046,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
575,SAMPLE,12/4/2023,31511130,895256,Isabella,Thornton,wmorales@example.com,7344825980,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
576,SAMPLE,12/4/2023,31511143,1814356,Gary,Martinez,edavis@example.org,6233468539,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
577,SAMPLE,12/4/2023,31511209,276286,Mary,Young,joshuaortiz@example.net,2625809016,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
578,SAMPLE,12/4/2023,31511209,1176213,Sandra,Shepherd,hmccarthy@example.net,8707110879,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
579,SAMPLE,12/4/2023,31511290,758051,Lisa,Mann,nevans@example.org,4908635947,IV Drips,Medical Services,High Dose Glutathione 1200mg,,In Studio Purchase,1,$0.00,$162.00,1,$0.00
580,SAMPLE,12/4/2023,31511290,297887,Richard,Bonilla,leenicholas@example.com,7558677631,IV Drips,Medical Services,High Dose Vitamin C 20g,,In Studio Purchase,1,$0.00,$180.00,1,$0.00
581,SAMPLE,12/4/2023,31511290,1834581,Nancy,Morgan,susan80@example.org,5349326198,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
582,SAMPLE,12/4/2023,31511290,564131,Jerry,Phillips,wheelerricky@example.com,6391690880,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
583,SAMPLE,12/4/2023,31511456,2276330,Miranda,Berry,josephcameron@example.com,9521305481,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
584,SAMPLE,12/4/2023,31511456,651812,Steve,Chambers,reynoldsjeremy@example.net,6687713072,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
585,SAMPLE,12/4/2023,31511462,1159827,Christian,Caldwell,sethdavis@example.net,5064468450,IV Drips,Medical Services,High Dose Vitamin C 30g,,In Studio Purchase,1,$0.00,$336.00,1,$0.00
586,SAMPLE,12/4/2023,31511462,889704,Joseph,Williams,johnny31@example.net,9575207808,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$34.00,1,$0.00
587,SAMPLE,12/4/2023,31511462,1511015,Brian,Anderson,andersonelizabeth@example.net,2524549401,IV Ingredients,Medical Services,Lysine,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
588,SAMPLE,12/4/2023,31511477,947014,Lynn,Watson,michael24@example.org,2305961685,Hydrafacial,Skin Health,Hydrafacial | Platinum,,In Studio Purchase,1,$0.00,$385.00,1,$0.00
589,SAMPLE,12/5/2023,31512491,1041824,Jacqueline,Stark,martinezshane@example.org,4524831080,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
590,SAMPLE,12/5/2023,31512492,452642,Andrew,Weber,ashley53@example.net,3307157765,Memberships,Membership,Restore Membership - Couples,,Success,1,$0.00,$0.00,0,$139.00
591,SAMPLE,12/5/2023,31512493,618870,Louis,Clayton,garywalsh@example.net,4355817486,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$107.10
592,SAMPLE,12/5/2023,31512494,1998043,Brandy,Benjamin,jimreeves@example.net,3032939045,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
593,SAMPLE,12/5/2023,31512495,105769,James,Kramer,dean61@example.net,6542248083,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$107.10
594,SAMPLE,12/5/2023,31512496,845366,Courtney,Brown,allenallison@example.net,6182388725,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$107.10
595,SAMPLE,12/5/2023,31512497,1293539,Krystal,Crane,frank76@example.com,5552433281,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
596,SAMPLE,12/5/2023,31512498,1055884,Gail,Hooper,wesley96@example.net,9863473897,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
597,SAMPLE,12/5/2023,31512499,530598,Jonathan,Terry,joseph49@example.com,7555464461,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
598,SAMPLE,12/5/2023,31512500,579600,Joel,Wright,nicolegarner@example.com,7024857066,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
599,SAMPLE,12/5/2023,31512501,869822,Andrew,Fleming,allen20@example.com,3099935765,Memberships,Membership,Grandfathered Restore Membership,,Success,1,$0.00,$0.00,0,$63.50
600,SAMPLE,12/5/2023,31512502,573444,Timothy,Becker,rogermiller@example.net,1963362820,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
601,SAMPLE,12/5/2023,31513424,1870238,Michael,Jacobson,brittanycarter@example.org,1896010804,Cryoskin,Skin Health,Cryoskin Facial,,In Studio Purchase,1,$0.00,$175.00,1,$0.00
602,SAMPLE,12/5/2023,31513584,1024682,Todd,Conley,james04@example.org,1445930761,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
603,SAMPLE,12/5/2023,31513664,2166490,Erin,Smith,adamsalejandro@example.com,4597454289,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
604,SAMPLE,12/5/2023,31514088,809214,Charles,Torres,mcintosherik@example.org,5368730171,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
605,SAMPLE,12/5/2023,31514347,269110,Garrett,Harris,mckenziejeffrey@example.net,3053031796,IM Shots,Medical Services,IM Shot Lipo + B12,,In Studio Purchase,1,$0.00,$42.00,1,$0.00
606,SAMPLE,12/5/2023,31514347,1864847,Gregory,Taylor,dawn04@example.com,6245383142,IM Shots,Medical Services,Premium IM Shot | 3 Pack,,In Studio Purchase,1,$0.00,$0.00,0,$122.00
607,SAMPLE,12/5/2023,31514347,2098219,Chad,Schmidt,eric08@example.org,3592559232,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
608,SAMPLE,12/5/2023,31514347,2076548,Pamela,Franklin,matthewgraham@example.net,7584696338,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
609,SAMPLE,12/5/2023,31514347,789181,Chelsea,Phillips,davisjames@example.com,8846676977,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
610,SAMPLE,12/5/2023,31514366,1485738,Richard,Wright,laura45@example.com,6674103445,Hydrafacial,Skin Health,Hydrafacial | Signature,,In Studio Purchase,1,$0.00,$60.00,0,$150.00
611,SAMPLE,12/5/2023,31514629,1082379,Anthony,Grant,aryan@example.org,8234306153,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
612,SAMPLE,12/5/2023,31514919,432318,Adrian,Rogers,wileykristen@example.net,2034584801,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
613,SAMPLE,12/5/2023,31514919,2301500,Kelsey,Lambert,ohood@example.com,9079851744,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
614,SAMPLE,12/5/2023,31515039,1509365,Joyce,Bullock,joseph93@example.com,4873923087,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$90.00,0,$90.00
615,SAMPLE,12/5/2023,31515039,1996683,Christopher,White,kristinwalker@example.net,5028943597,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
616,SAMPLE,12/5/2023,31515039,207273,John,Mcdonald,vtaylor@example.net,2705639824,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$20.00,0,$30.00
617,SAMPLE,12/5/2023,31515039,1828269,Heather,Flynn,heathchris@example.org,4574601024,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
618,SAMPLE,12/5/2023,31515295,268172,Karen,Garcia,vickie64@example.com,5521393852,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
619,SAMPLE,12/5/2023,31515360,1148199,Michael,Jensen,jennifergonzales@example.net,3951082529,Hydrafacial,Skin Health,Hydrafacial | Premium,,In Studio Purchase,1,$0.00,$200.00,1,$0.00
620,SAMPLE,12/5/2023,31515369,392426,Kathy,Ward,ramirezjohn@example.org,1462587917,IV Drips,Medical Services,NAD+ IV Drip Therapy 500mg,,In Studio Purchase,1,$0.00,$773.00,1,$0.00
621,SAMPLE,12/5/2023,31515851,658672,Kelly,Franklin,danieljohnson@example.org,1664321899,Hydrafacial,Skin Health,Hydrafacial | Premium,,In Studio Purchase,1,$0.00,$200.00,1,$0.00
622,SAMPLE,12/5/2023,31515851,1510638,Kimberly,Ramirez,acevedoluis@example.net,3332225873,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
623,SAMPLE,12/5/2023,31515916,1036237,William,Phelps,steven52@example.net,9622587762,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$0.00,0,$50.00
624,SAMPLE,12/5/2023,31515916,2342331,Jonathan,Valentine,andrew39@example.org,5910169065,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
625,SAMPLE,12/5/2023,31515916,1026686,David,Stone,hlowery@example.org,3053927635,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$0.00,0,$50.00
626,SAMPLE,12/5/2023,31516012,513058,Haley,Garcia,milleramy@example.com,8353323884,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$180.00,4,$0.00
627,SAMPLE,12/5/2023,31516012,1142233,Michael,Burke,cody45@example.net,9989208526,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
628,SAMPLE,12/5/2023,31516012,680588,Alicia,Evans,emmadavis@example.com,8656049240,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
629,SAMPLE,12/5/2023,31516012,1547175,Julie,Mcmillan,diazlauren@example.org,4596739533,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
630,SAMPLE,12/5/2023,31516017,947955,Ashley,Green,jessica69@example.net,5788638642,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$180.00,4,$0.00
631,SAMPLE,12/5/2023,31516017,129809,Jessica,Coleman,scontreras@example.net,1222569822,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
632,SAMPLE,12/5/2023,31516017,1267069,Justin,Taylor,johnsonduane@example.org,7858239439,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
633,SAMPLE,12/5/2023,31516017,770154,John,Smith,fjohnson@example.com,9060208709,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
634,SAMPLE,12/5/2023,31516498,13097,April,Love,phillip11@example.org,4107960225,IV Drips,Medical Services,NAD+ IV Drip Therapy 750mg,,In Studio Purchase,1,$0.00,$941.00,1,$0.00
635,SAMPLE,12/5/2023,31516498,1481426,Henry,Bailey,holmesmichael@example.net,6439756520,IV Drips,Medical Services,NAD+ IV Drip Therapy 750mg Credit,,In Studio Purchase,1,$0.00,$491.00,0,$450.00
636,SAMPLE,12/5/2023,31516603,1044685,Benjamin,Martinez,joshualucero@example.org,4059215600,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
637,SAMPLE,12/5/2023,31516603,1739464,Karl,Hill,chase23@example.org,9957405867,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
638,SAMPLE,12/5/2023,31516603,2265414,Tara,Sawyer,nancyhaynes@example.net,7801025286,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
639,SAMPLE,12/5/2023,31517114,1875946,Mitchell,Allen,ochoajeanne@example.net,6338655470,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$650.00,13,$0.00
640,SAMPLE,12/5/2023,31517114,479720,Molly,Pena,hwalsh@example.org,4890901597,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
641,SAMPLE,12/5/2023,31517114,1539844,David,Calhoun,russocraig@example.net,6750314168,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$250.00,5,$0.00
642,SAMPLE,12/5/2023,31517116,293863,Sarah,Patterson,parsonscasey@example.org,1341180081,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
643,SAMPLE,12/5/2023,31517116,577843,Stephanie,Williams,michellethompson@example.org,6536961037,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
644,SAMPLE,12/5/2023,31517198,2350935,William,Moore,bradley04@example.com,5532506294,IM Shots,Medical Services,Semaglutide Injection,,In Studio Purchase,1,$0.00,$0.00,1,$0.00
645,SAMPLE,12/5/2023,31517503,1367695,Benjamin,Snyder,jackhubbard@example.net,3220167964,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$100.00,2,$0.00
